imageName	LeafArea	ScalingFactor	leafletID_1	Class_1	distBottomTerminal_1	distanceToTerminalL_1	LeafPerimeter_1	Area_1	splitPoint1X_1	splitPoint1Y_1	splitPoint2X_1	splitPoint2Y_1	cutpointleafCoordinatesX_1	cutpointleafCoordinatesY_1	centerX_1	centerY_1	leafletID_2	Class_2	distBottomTerminal_2	distanceToTerminalL_2	LeafPerimeter_2	Area_2	splitPoint1X_2	splitPoint1Y_2	splitPoint2X_2	splitPoint2Y_2	cutpointleafCoordinatesX_2	cutpointleafCoordinatesY_2	centerX_2	centerY_2	leafletID_3	Class_3	distBottomTerminal_3	distanceToTerminalL_3	LeafPerimeter_3	Area_3	splitPoint1X_3	splitPoint1Y_3	splitPoint2X_3	splitPoint2Y_3	cutpointleafCoordinatesX_3	cutpointleafCoordinatesY_3	centerX_3	centerY_3	leafletID_4	Class_4	distBottomTerminal_4	distanceToTerminalL_4	LeafPerimeter_4	Area_4	splitPoint1X_4	splitPoint1Y_4	splitPoint2X_4	splitPoint2Y_4	cutpointleafCoordinatesX_4	cutpointleafCoordinatesY_4	centerX_4	centerY_4	leafletID_5	Class_5	distBottomTerminal_5	distanceToTerminalL_5	LeafPerimeter_5	Area_5	splitPoint1X_5	splitPoint1Y_5	splitPoint2X_5	splitPoint2Y_5	cutpointleafCoordinatesX_5	cutpointleafCoordinatesY_5	centerX_5	centerY_5	leafletID_6	Class_6	distBottomTerminal_6	distanceToTerminalL_6	LeafPerimeter_6	Area_6	splitPoint1X_6	splitPoint1Y_6	splitPoint2X_6	splitPoint2Y_6	cutpointleafCoordinatesX_6	cutpointleafCoordinatesY_6	centerX_6	centerY_6	leafletID_7	Class_7	distBottomTerminal_7	distanceToTerminalL_7	LeafPerimeter_7	Area_7	splitPoint1X_7	splitPoint1Y_7	splitPoint2X_7	splitPoint2Y_7	cutpointleafCoordinatesX_7	cutpointleafCoordinatesY_7	centerX_7	centerY_7	leafletID_8	Class_8	distBottomTerminal_8	distanceToTerminalL_8	LeafPerimeter_8	Area_8	splitPoint1X_8	splitPoint1Y_8	splitPoint2X_8	splitPoint2Y_8	cutpointleafCoordinatesX_8	cutpointleafCoordinatesY_8	centerX_8	centerY_8	leafletID_9	Class_9	distBottomTerminal_9	distanceToTerminalL_9	LeafPerimeter_9	Area_9	splitPoint1X_9	splitPoint1Y_9	splitPoint2X_9	splitPoint2Y_9	cutpointleafCoordinatesX_9	cutpointleafCoordinatesY_9	centerX_9	centerY_9	leafletID_10	Class_10	distBottomTerminal_10	distanceToTerminalL_10	LeafPerimeter_10	Area_10	splitPoint1X_10	splitPoint1Y_10	splitPoint2X_10	splitPoint2Y_10	cutpointleafCoordinatesX_10	cutpointleafCoordinatesY_10	centerX_10	centerY_10	leafletID_11	Class_11	distBottomTerminal_11	distanceToTerminalL_11	LeafPerimeter_11	Area_11	splitPoint1X_11	splitPoint1Y_11	splitPoint2X_11	splitPoint2Y_11	cutpointleafCoordinatesX_11	cutpointleafCoordinatesY_11	centerX_11	centerY_11	leafletID_12	Class_12	distBottomTerminal_12	distanceToTerminalL_12	LeafPerimeter_12	Area_12	splitPoint1X_12	splitPoint1Y_12	splitPoint2X_12	splitPoint2Y_12	cutpointleafCoordinatesX_12	cutpointleafCoordinatesY_12	centerX_12	centerY_12	leafletID_13	Class_13	distBottomTerminal_13	distanceToTerminalL_13	LeafPerimeter_13	Area_13	splitPoint1X_13	splitPoint1Y_13	splitPoint2X_13	splitPoint2Y_13	cutpointleafCoordinatesX_13	cutpointleafCoordinatesY_13	centerX_13	centerY_13	leafletID_14	Class_14	distBottomTerminal_14	distanceToTerminalL_14	LeafPerimeter_14	Area_14	splitPoint1X_14	splitPoint1Y_14	splitPoint2X_14	splitPoint2Y_14	cutpointleafCoordinatesX_14	cutpointleafCoordinatesY_14	centerX_14	centerY_14	leafletID_15	Class_15	distBottomTerminal_15	distanceToTerminalL_15	LeafPerimeter_15	Area_15	splitPoint1X_15	splitPoint1Y_15	splitPoint2X_15	splitPoint2Y_15	cutpointleafCoordinatesX_15	cutpointleafCoordinatesY_15	centerX_15	centerY_15																																																																																																																																																																																																																																																															
																																																																																																																																																																																																																																																														
																																																																																																																																																																																																																																																														
Ox_10	353312	0.25	1	leaflet	1580	0	7612	174144	158	287	169	282	163	286	226.6143	160.7359	2	leaflet	1580	436	7612	40864	136	370	129	380	132	372	353.8175	106.6985	3	leaflet	1580	492	7612	30640	197	378	204	388	201	381	366.8178	222.7723	4	leaflet	1580	848	7612	22400	138	482	133	493	135	486	477.6307	114.1664	5	leaflet	1580	900	7612	17056	202	487	207	498	206	490	483.637	224.5976	6	smallLeaflet	1580	1216	7612	1712	168	584	167	591	170	585	589.2804	158.1589	7	bottomPoint	1580	1580	7612	0	NaN	NaN	NaN	NaN	NaN	NaN	172	676	8	TopPoint	1580	NaN	7612	0	NaN	NaN	NaN	NaN	NaN	NaN	160	170	9	midPoint	1580	NaN	7612	0	NaN	NaN	NaN	NaN	NaN	NaN	226	230	10	midPoint	1580	NaN	7612	0	NaN	NaN	NaN	NaN	NaN	NaN	96	235	11	angePoint	1580	NaN	7612	0	NaN	NaN	NaN	NaN	NaN	NaN	197	271	12	angePoint	1580	NaN	7612	0	NaN	NaN	NaN	NaN	NaN	NaN	116	191	13	angePoint	1580	NaN	7612	0	NaN	NaN	NaN	NaN	NaN	NaN	123	271	14	angePoint	1580	NaN	7612	0	NaN	NaN	NaN	NaN	NaN	NaN	203	191																																																								
Ox_11	203808	0.25	1	leaflet	1408	0	5972	77632	142	247	154	249	148	244	217.3425	153.5317	3	leaflet	1408	220	5972	23008	174	288	173	300	179	293	285.8999	192.493	2	leaflet	1408	232	5972	23712	128	299	131	312	123	304	301.4501	109.2348	5	leaflet	1408	596	5972	11952	174	382	176	395	179	387	385.4244	190.3815	4	leaflet	1408	564	5972	9408	126	378	124	391	121	382	380.2364	112.1922	6	smallLeaflet	1408	1004	5972	3696	145	489	144	496	147	490	490.5714	129.5714	7	smallLeaflet	1408	1076	5972	45136	153	506	153	498	150	506	416.1152	148.8809	8	bottomPoint	1408	1408	5972	0	NaN	NaN	NaN	NaN	NaN	NaN	148	592	9	TopPoint	1408	NaN	5972	0	NaN	NaN	NaN	NaN	NaN	NaN	148	182	10	midPoint	1408	NaN	5972	0	NaN	NaN	NaN	NaN	NaN	NaN	195	218	11	midPoint	1408	NaN	5972	0	NaN	NaN	NaN	NaN	NaN	NaN	110	217	12	angePoint	1408	NaN	5972	0	NaN	NaN	NaN	NaN	NaN	NaN	179	250	13	angePoint	1408	NaN	5972	0	NaN	NaN	NaN	NaN	NaN	NaN	122	192	14	angePoint	1408	NaN	5972	0	NaN	NaN	NaN	NaN	NaN	NaN	123	243	15	angePoint	1408	NaN	5972	0	NaN	NaN	NaN	NaN	NaN	NaN	178	189																																										
																																																																																																																																																																																																																																																														
Ox_13	378160	0.25	1	leaflet	1592	0	7916	158080	123	289	137	289	130	288	238.2585	139.5605	3	leaflet	1592	372	7916	53072	164	344	172	353	173	344	322.3615	191.9849	2	leaflet	1592	452	7916	42784	93	371	85	381	84	371	353.828	69.1937	5	leaflet	1592	768	7916	20640	170	450	175	463	177	454	444.1961	190.5457	4	leaflet	1592	868	7916	22272	100	481	109	473	100	472	457.6408	90.2371	7	smallLeaflet	1592	1204	7916	4656	144	582	145	589	142	583	584.8351	165.0137	8	bottomPoint	1592	1592	7916	0	NaN	NaN	NaN	NaN	NaN	NaN	147	682	9	TopPoint	1592	NaN	7916	0	NaN	NaN	NaN	NaN	NaN	NaN	126	190	10	midPoint	1592	NaN	7916	0	NaN	NaN	NaN	NaN	NaN	NaN	198	237	11	midPoint	1592	NaN	7916	0	NaN	NaN	NaN	NaN	NaN	NaN	78	243	12	angePoint	1592	NaN	7916	0	NaN	NaN	NaN	NaN	NaN	NaN	170	285	13	angePoint	1592	NaN	7916	0	NaN	NaN	NaN	NaN	NaN	NaN	95	208	14	angePoint	1592	NaN	7916	0	NaN	NaN	NaN	NaN	NaN	NaN	95	275	15	angePoint	1592	NaN	7916	0	NaN	NaN	NaN	NaN	NaN	NaN	175	196																																																								
Ox_14	357024	0.25	1	leaflet	1696	0	7632	171424	158	312	146	309	153	309	256.1149	151.4864	3	leaflet	1696	488	7632	45264	195	404	201	415	199	407	393.5868	226.8604	2	leaflet	1696	516	7632	43184	112	421	108	433	108	425	410.3105	81.6432	4	leaflet	1696	932	7632	13184	125	548	120	537	122	544	545.9005	104.6468	5	leaflet	1696	924	7632	14016	186	522	189	534	190	526	518.0434	203.4189	6	bottomPoint	1696	1696	7632	0	NaN	NaN	NaN	NaN	NaN	NaN	173	731	7	TopPoint	1696	NaN	7632	0	NaN	NaN	NaN	NaN	NaN	NaN	148	203	8	midPoint	1696	NaN	7632	0	NaN	NaN	NaN	NaN	NaN	NaN	216	252	9	midPoint	1696	NaN	7632	0	NaN	NaN	NaN	NaN	NaN	NaN	91	258	10	angePoint	1696	NaN	7632	0	NaN	NaN	NaN	NaN	NaN	NaN	193	297	11	angePoint	1696	NaN	7632	0	NaN	NaN	NaN	NaN	NaN	NaN	111	214	12	angePoint	1696	NaN	7632	0	NaN	NaN	NaN	NaN	NaN	NaN	107	302	13	angePoint	1696	NaN	7632	0	NaN	NaN	NaN	NaN	NaN	NaN	192	216																																																																						
Ox_15	369200	0.25	1	leaflet	1408	0	7264	168288	164	297	152	299	158	296	245.4356	155.5952	3	leaflet	1408	364	7264	55136	192	354	204	361	197	355	327.5624	214.8558	2	leaflet	1408	404	7264	45440	126	400	123	388	123	396	388.3134	94.4493	5	leaflet	1408	788	7264	21840	195	481	194	493	198	486	484.1861	218.9128	4	leaflet	1408	776	7264	18864	139	504	134	493	135	501	500.0975	116.1917	6	smallLeaflet	1408	1164	7264	5616	167	581	172	586	169	581	606.037	168.6382	7	bottomPoint	1408	1408	7264	0	NaN	NaN	NaN	NaN	NaN	NaN	177	645	8	TopPoint	1408	NaN	7264	0	NaN	NaN	NaN	NaN	NaN	NaN	152	194	9	midPoint	1408	NaN	7264	0	NaN	NaN	NaN	NaN	NaN	NaN	221	249	10	midPoint	1408	NaN	7264	0	NaN	NaN	NaN	NaN	NaN	NaN	92	258	11	angePoint	1408	NaN	7264	0	NaN	NaN	NaN	NaN	NaN	NaN	190	289	12	angePoint	1408	NaN	7264	0	NaN	NaN	NaN	NaN	NaN	NaN	111	209	13	angePoint	1408	NaN	7264	0	NaN	NaN	NaN	NaN	NaN	NaN	115	290	14	angePoint	1408	NaN	7264	0	NaN	NaN	NaN	NaN	NaN	NaN	198	207																																																								
Ox_16	396416	0.25	1	leaflet	1744	0	8268	175696	146	269	160	270	153	269	212.4395	155.9374	2	leaflet	1744	408	8268	37888	115	360	118	348	111	353	340.6149	90.7952	3	leaflet	1744	496	8268	51056	192	352	200	362	201	352	328.4541	215.9154	4	leaflet	1744	908	8268	25088	114	506	107	495	106	504	509.3476	87.0083	5	leaflet	1744	956	8268	21824	198	487	195	500	201	494	491.2654	218.7258	6	smallLeaflet	1744	1392	8268	55632	147	614	156	619	150	612	444.2908	151.6822	7	bottomPoint	1744	1744	8268	0	NaN	NaN	NaN	NaN	NaN	NaN	167	703	8	TopPoint	1744	NaN	8268	0	NaN	NaN	NaN	NaN	NaN	NaN	149	161	9	midPoint	1744	NaN	8268	0	NaN	NaN	NaN	NaN	NaN	NaN	221	206	10	midPoint	1744	NaN	8268	0	NaN	NaN	NaN	NaN	NaN	NaN	93	212	11	angePoint	1744	NaN	8268	0	NaN	NaN	NaN	NaN	NaN	NaN	193	253	12	angePoint	1744	NaN	8268	0	NaN	NaN	NaN	NaN	NaN	NaN	115	176	13	angePoint	1744	NaN	8268	0	NaN	NaN	NaN	NaN	NaN	NaN	105	255	14	angePoint	1744	NaN	8268	0	NaN	NaN	NaN	NaN	NaN	NaN	195	165																																																								
Ox_17	330880	0.25	1	leaflet	1568	0	7348	145536	142	286	154	287	148	285	236.5962	151.9288	3	leaflet	1568	452	7348	44288	190	363	197	373	195	365	348.5419	218.1604	2	leaflet	1568	484	7348	40464	119	385	114	396	115	388	378.8754	90.0431	5	leaflet	1568	848	7348	11840	192	477	197	488	196	480	474.9027	208.0689	4	leaflet	1568	864	7348	18256	139	478	129	489	134	481	469.5819	118.9781	7	smallLeaflet	1568	1308	7348	57296	171	606	170	599	168	606	477.1664	159.162	8	bottomPoint	1568	1568	7348	0	NaN	NaN	NaN	NaN	NaN	NaN	167	675	9	TopPoint	1568	NaN	7348	0	NaN	NaN	NaN	NaN	NaN	NaN	143	187	10	midPoint	1568	NaN	7348	0	NaN	NaN	NaN	NaN	NaN	NaN	208	242	11	midPoint	1568	NaN	7348	0	NaN	NaN	NaN	NaN	NaN	NaN	93	249	12	angePoint	1568	NaN	7348	0	NaN	NaN	NaN	NaN	NaN	NaN	184	282	13	angePoint	1568	NaN	7348	0	NaN	NaN	NaN	NaN	NaN	NaN	107	207	14	angePoint	1568	NaN	7348	0	NaN	NaN	NaN	NaN	NaN	NaN	116	275	15	angePoint	1568	NaN	7348	0	NaN	NaN	NaN	NaN	NaN	NaN	189	201																																																								
Ox_18	371936	0.25	1	leaflet	1744	0	8072	157200	138	241	124	243	131	241	193.7362	137.5156	3	leaflet	1744	416	8072	54704	183	329	180	341	187	335	336.501	216.0702	2	leaflet	1744	532	8072	39488	89	352	88	365	84	358	351.4153	61.1163	5	leaflet	1744	900	8072	24240	184	459	183	471	188	465	464.4508	207.7822	4	leaflet	1744	968	8072	15056	108	490	106	476	103	484	484.577	89.1243	7	smallLeaflet	1744	1312	8072	4080	152	562	154	569	150	563	564.6	167.5451	8	bottomPoint	1744	1744	8072	0	NaN	NaN	NaN	NaN	NaN	NaN	157	674	9	TopPoint	1744	NaN	8072	0	NaN	NaN	NaN	NaN	NaN	NaN	125	142	10	midPoint	1744	NaN	8072	0	NaN	NaN	NaN	NaN	NaN	NaN	195	200	11	midPoint	1744	NaN	8072	0	NaN	NaN	NaN	NaN	NaN	NaN	76	209	12	angePoint	1744	NaN	8072	0	NaN	NaN	NaN	NaN	NaN	NaN	164	241	13	angePoint	1744	NaN	8072	0	NaN	NaN	NaN	NaN	NaN	NaN	90	167	14	angePoint	1744	NaN	8072	0	NaN	NaN	NaN	NaN	NaN	NaN	97	237	15	angePoint	1744	NaN	8072	0	NaN	NaN	NaN	NaN	NaN	NaN	178	154																																																								
Ox_19	355072	0.25	1	leaflet	1752	0	8424	121728	153	296	139	297	146	293	250.3838	148.9821	3	leaflet	1752	312	8424	55728	187	344	195	353	196	344	326.9121	218.7864	2	leaflet	1752	572	8424	43504	102	410	103	423	97	416	405.1111	74.9816	5	leaflet	1752	824	8424	26976	197	457	205	468	205	458	442.8695	217.0629	4	leaflet	1752	952	8424	14304	123	506	118	523	117	512	509.2416	104.7539	7	smallLeaflet	1752	1360	8424	71760	175	626	174	619	173	626	514.0025	164.6948	6	smallLeaflet	1752	1428	8424	2512	167	642	168	649	171	643	646.8025	153.3121	8	bottomPoint	1752	1752	8424	0	NaN	NaN	NaN	NaN	NaN	NaN	178	727	9	TopPoint	1752	NaN	8424	0	NaN	NaN	NaN	NaN	NaN	NaN	140	209	10	midPoint	1752	NaN	8424	0	NaN	NaN	NaN	NaN	NaN	NaN	202	240	11	midPoint	1752	NaN	8424	0	NaN	NaN	NaN	NaN	NaN	NaN	95	249	12	angePoint	1752	NaN	8424	0	NaN	NaN	NaN	NaN	NaN	NaN	181	285	13	angePoint	1752	NaN	8424	0	NaN	NaN	NaN	NaN	NaN	NaN	113	217	14	angePoint	1752	NaN	8424	0	NaN	NaN	NaN	NaN	NaN	NaN	106	281	15	angePoint	1752	NaN	8424	0	NaN	NaN	NaN	NaN	NaN	NaN	175	211																																										
