imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_12	1	leaflet	0.25	389	0	15684	1718	5572	151	270	139	273	145	270	235.640524048816	146.259332376167
Ox_12	3	leaflet	0.25	389	99	15684	1718	2317	182	327	189	332	187	327	305.893396633578	202.318515321536
Ox_12	2	leaflet	0.25	389	113	15684	1718	2109	117	369	115	378	113	372	363.964912280702	91.0265528686581
Ox_12	5	leaflet	0.25	389	186	15684	1718	858	187	433	192	441	192	434	424.138694638695	204.518648018648
Ox_12	4	leaflet	0.25	389	218	15684	1718	488	127	488	126	497	124	492	490.715163934426	113.598360655738
Ox_12	6	bottomPoint	0.25	389	389	15684	1718	0	NaN	NaN	NaN	NaN	NaN	NaN	175	657
Ox_12	7	TopPoint	0.25	389	NaN	15684	1718	0	NaN	NaN	NaN	NaN	NaN	NaN	140	203
Ox_12	8	midPoint	0.25	389	NaN	15684	1718	0	NaN	NaN	NaN	NaN	NaN	NaN	193	233
Ox_12	9	midPoint	0.25	389	NaN	15684	1718	0	NaN	NaN	NaN	NaN	NaN	NaN	98	241
Ox_12	10	anglePoint	0.25	389	NaN	15684	1718	0	NaN	NaN	NaN	NaN	NaN	NaN	170	269
Ox_12	11	anglePoint	0.25	389	NaN	15684	1718	0	NaN	NaN	NaN	NaN	NaN	NaN	112	211
Ox_12	12	anglePoint	0.25	389	NaN	15684	1718	0	NaN	NaN	NaN	NaN	NaN	NaN	113	264
Ox_12	13	anglePoint	0.25	389	NaN	15684	1718	0	NaN	NaN	NaN	NaN	NaN	NaN	173	204
