imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_23	1	leaflet	0.25	384	0	16383	1666	7046	160	208	150	206	156	205	168.654413851831	156.754754470622
Ox_23	2	leaflet	0.25	384	105	16383	1666	2219	116	296	117	304	114	300	299.040108156827	88.4718341595313
Ox_23	3	leaflet	0.25	384	99	16383	1666	1923	184	273	186	281	188	275	262.943317732709	206.190327613105
Ox_23	4	leaflet	0.25	384	222	16383	1666	874	117	415	117	424	115	419	416.900457665904	98.3443935926773
Ox_23	5	leaflet	0.25	384	218	16383	1666	586	181	414	180	422	183	418	414.947098976109	195.481228668942
Ox_23	6	bottomPoint	0.25	384	384	16383	1666	0	NaN	NaN	NaN	NaN	NaN	NaN	160	586
Ox_23	7	TopPoint	0.25	384	NaN	16383	1666	0	NaN	NaN	NaN	NaN	NaN	NaN	155	126
Ox_23	8	midPoint	0.25	384	NaN	16383	1666	0	NaN	NaN	NaN	NaN	NaN	NaN	209	174
Ox_23	9	midPoint	0.25	384	NaN	16383	1666	0	NaN	NaN	NaN	NaN	NaN	NaN	104	177
Ox_23	10	anglePoint	0.25	384	NaN	16383	1666	0	NaN	NaN	NaN	NaN	NaN	NaN	183	205
Ox_23	11	anglePoint	0.25	384	NaN	16383	1666	0	NaN	NaN	NaN	NaN	NaN	NaN	121	142
Ox_23	12	anglePoint	0.25	384	NaN	16383	1666	0	NaN	NaN	NaN	NaN	NaN	NaN	119	207
Ox_23	13	anglePoint	0.25	384	NaN	16383	1666	0	NaN	NaN	NaN	NaN	NaN	NaN	190	136
