imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_03	1	leaflet	0.25	443	0	24032	2013	10245	144	259	156	259	150	258	202.906002928258	146.424792581747
Ox_03	3	leaflet	0.25	443	139	24032	2013	3283	190	355	195	362	195	356	332.134937557112	217.908620164484
Ox_03	2	leaflet	0.25	443	132	24032	2013	3189	118	353	113	361	113	354	330.695515835685	91.3831922232675
Ox_03	4	leaflet	0.25	443	243	24032	2013	1215	116	488	116	499	113	493	483.737448559671	94.9917695473251
Ox_03	5	leaflet	0.25	443	271	24032	2013	1001	188	513	189	524	192	517	511.110889110889	209.315684315684
Ox_03	6	bottomPoint	0.25	443	443	24032	2013	0	NaN	NaN	NaN	NaN	NaN	NaN	146	697
Ox_03	7	TopPoint	0.25	443	NaN	24032	2013	0	NaN	NaN	NaN	NaN	NaN	NaN	151	149
Ox_03	8	midPoint	0.25	443	NaN	24032	2013	0	NaN	NaN	NaN	NaN	NaN	NaN	209	213
Ox_03	9	midPoint	0.25	443	NaN	24032	2013	0	NaN	NaN	NaN	NaN	NaN	NaN	85	214
Ox_03	10	anglePoint	0.25	443	NaN	24032	2013	0	NaN	NaN	NaN	NaN	NaN	NaN	179	244
Ox_03	11	anglePoint	0.25	443	NaN	24032	2013	0	NaN	NaN	NaN	NaN	NaN	NaN	104	170
Ox_03	12	anglePoint	0.25	443	NaN	24032	2013	0	NaN	NaN	NaN	NaN	NaN	NaN	114	250
Ox_03	13	anglePoint	0.25	443	NaN	24032	2013	0	NaN	NaN	NaN	NaN	NaN	NaN	195	170
