imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_24	1	leaflet	0.25	1604	0	329680	7600	149840	120	223	132	225	126	223	177.222103577149	137.383342231714
Ox_24	2	leaflet	0.25	1604	376	329680	7600	39888	92	321	89	309	87	316	316.985559566787	61.0545527476935
Ox_24	3	leaflet	0.25	1604	352	329680	7600	37088	159	283	166	294	166	285	266.806729939603	181.332182916307
Ox_24	4	leaflet	0.25	1604	768	329680	7600	18544	105	411	106	423	103	417	417.67385677308	84.3226919758412
Ox_24	5	leaflet	0.25	1604	800	329680	7600	17360	172	398	177	410	178	401	396.800921658986	193.536405529954
Ox_24	6	smallLeaflet	0.25	1604	1184	329680	7600	2464	141	513	142	517	144	514	513.409090909091	130.733766233766
Ox_24	7	smallLeaflet	0.25	1604	1252	329680	7600	2448	149	528	150	531	148	529	528.751633986928	166.202614379085
Ox_24	8	bottomPoint	0.25	1604	1604	329680	7600	0	NaN	NaN	NaN	NaN	NaN	NaN	154	622
Ox_24	9	TopPoint	0.25	1604	NaN	329680	7600	0	NaN	NaN	NaN	NaN	NaN	NaN	119	132
Ox_24	10	midPoint	0.25	1604	NaN	329680	7600	0	NaN	NaN	NaN	NaN	NaN	NaN	199	177
Ox_24	11	midPoint	0.25	1604	NaN	329680	7600	0	NaN	NaN	NaN	NaN	NaN	NaN	76	186
Ox_24	12	angePoint	0.25	1604	NaN	329680	7600	0	NaN	NaN	NaN	NaN	NaN	NaN	162	223
Ox_24	13	angePoint	0.25	1604	NaN	329680	7600	0	NaN	NaN	NaN	NaN	NaN	NaN	88	147
Ox_24	14	angePoint	0.25	1604	NaN	329680	7600	0	NaN	NaN	NaN	NaN	NaN	NaN	91	211
Ox_24	15	angePoint	0.25	1604	NaN	329680	7600	0	NaN	NaN	NaN	NaN	NaN	NaN	163	138
