0	173	358
0	171	220
0	254	295
0	90	300
0	207	337
0	114	246
0	131	338
0	227	243
1	90	290
1	91	289
1	91	288
1	92	287
1	92	286
1	93	285
1	94	284
1	94	283
1	95	282
1	95	281
1	95	280
1	95	279
1	96	278
1	96	277
1	96	276
1	96	275
1	96	274
1	97	273
1	97	272
1	97	271
1	98	270
1	98	269
1	98	268
1	98	267
1	98	266
1	99	265
1	99	264
1	99	263
1	100	262
1	100	261
1	100	260
1	101	259
1	101	258
1	102	257
1	102	256
1	103	255
1	104	254
1	105	253
1	106	253
1	107	253
1	108	252
1	109	251
1	109	250
1	110	249
1	111	248
1	112	247
1	113	247
1	114	246
1	115	246
1	116	245
1	117	245
1	118	244
1	119	244
1	120	244
1	121	243
1	122	242
1	123	242
1	124	241
1	125	240
1	126	239
1	126	238
1	127	237
1	128	236
1	129	235
1	130	234
1	131	233
1	132	233
1	133	232
1	134	231
1	135	231
1	136	230
1	137	230
1	138	230
1	139	230
1	140	230
1	141	229
1	142	229
1	143	229
1	144	229
1	145	229
1	146	228
1	147	228
1	148	227
1	149	227
1	150	226
1	151	226
1	152	225
1	153	224
1	154	224
1	155	223
1	156	222
1	157	222
1	158	221
1	159	221
1	160	220
1	161	220
1	162	220
1	163	220
1	164	219
1	165	219
1	166	220
1	167	220
1	168	220
1	169	221
1	170	221
1	171	220
1	172	220
1	173	220
1	174	220
1	175	220
1	176	220
1	177	220
1	178	220
1	179	221
1	180	221
1	181	221
1	182	222
1	183	222
1	184	223
1	185	223
1	186	224
1	187	224
1	188	225
1	189	225
1	190	226
1	191	226
1	192	227
1	193	227
1	194	227
1	195	228
1	196	228
1	197	228
1	198	228
1	199	228
1	200	228
1	201	229
1	202	229
1	203	229
1	204	229
1	205	230
1	206	231
1	207	231
1	208	231
1	209	231
1	210	232
1	211	233
1	212	233
1	213	234
1	214	235
1	215	236
1	216	237
1	217	238
1	218	239
1	219	240
1	220	240
1	221	241
1	222	241
1	223	241
1	224	242
1	225	242
1	226	242
1	227	243
1	228	243
1	229	243
1	230	244
1	231	244
1	232	245
1	233	246
1	234	247
1	235	248
1	236	249
1	237	250
1	238	250
1	239	251
1	240	252
1	241	253
1	242	254
1	242	255
1	243	256
1	244	257
1	244	258
1	245	259
1	245	260
1	245	261
1	246	262
1	246	263
1	246	264
1	247	265
1	247	266
1	247	267
1	247	268
1	247	269
1	248	270
1	248	271
1	248	272
1	248	273
1	249	274
1	249	275
1	249	276
1	250	277
1	250	278
1	251	279
1	251	280
1	252	281
1	252	282
1	253	283
1	253	284
1	253	285
1	253	286
1	252	287
1	252	288
1	253	289
1	253	290
1	254	291
1	254	292
1	254	293
1	254	294
1	254	295
1	253	296
1	253	297
1	253	298
1	253	299
1	252	300
1	252	301
1	251	302
1	251	303
1	250	304
1	250	305
1	249	306
1	249	307
1	249	308
1	248	309
1	248	310
1	247	311
1	247	312
1	246	313
1	246	314
1	245	315
1	245	316
1	244	317
1	243	318
1	242	319
1	242	320
1	241	321
1	240	322
1	239	323
1	238	324
1	237	325
1	236	326
1	235	327
1	234	328
1	233	329
1	232	329
1	231	330
1	230	331
1	229	331
1	228	332
1	227	332
1	226	333
1	225	333
1	224	333
1	223	334
1	222	334
1	221	334
1	220	334
1	219	335
1	218	335
1	217	335
1	216	335
1	215	336
1	214	336
1	213	336
1	212	336
1	211	336
1	210	336
1	209	337
1	208	337
1	207	337
1	206	338
1	205	338
1	204	337
1	203	337
1	202	337
1	201	337
1	200	337
1	199	337
1	198	337
1	197	337
1	196	337
1	195	337
1	194	337
1	193	338
1	192	338
1	191	339
1	190	339
1	189	340
1	188	341
1	187	342
1	186	343
1	185	344
1	185	345
1	184	346
1	184	347
1	183	348
1	183	349
1	182	350
1	182	351
1	182	352
1	182	353
1	181	354
1	181	355
1	181	356
1	181	357
1	180	356
1	179	356
1	178	356
1	177	356
1	176	356
1	175	356
1	174	356
1	173	356
1	172	357
1	171	357
1	170	357
1	169	357
1	168	357
1	167	357
1	166	357
1	166	356
1	166	355
1	166	354
1	165	353
1	165	352
1	165	351
1	164	350
1	164	349
1	164	348
1	163	347
1	163	346
1	163	345
1	162	344
1	161	343
1	161	342
1	160	341
1	159	340
1	159	339
1	159	338
1	158	337
1	157	336
1	156	335
1	155	335
1	154	335
1	153	334
1	152	334
1	151	334
1	150	334
1	149	334
1	148	334
1	147	335
1	146	335
1	145	336
1	144	336
1	143	337
1	142	337
1	141	337
1	140	337
1	139	338
1	138	338
1	137	338
1	136	338
1	135	338
1	134	338
1	133	338
1	132	338
1	131	338
1	130	338
1	129	338
1	128	338
1	127	338
1	126	338
1	125	338
1	124	338
1	123	338
1	122	338
1	121	338
1	120	337
1	119	337
1	118	337
1	117	336
1	116	336
1	115	336
1	114	335
1	113	334
1	112	334
1	111	333
1	110	332
1	109	331
1	108	330
1	107	329
1	107	328
1	106	327
1	105	326
1	104	325
1	104	324
1	103	323
1	103	322
1	102	321
1	102	320
1	101	319
1	100	318
1	99	317
1	98	316
1	97	315
1	96	314
1	96	313
1	95	312
1	94	311
1	94	310
1	93	309
1	93	308
1	92	307
1	92	306
1	91	305
1	91	304
1	90	303
1	90	302
1	90	301
1	90	300
1	90	299
1	90	298
1	90	297
1	90	296
1	90	295
1	91	294
1	90	293
1	90	292
1	90	291
1	90	290
