imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_04	1	leaflet	0.25	445	0	23655	2053	10089	160	264	147	263	154	263	218.844979680841	147.159579740311
Ox_04	3	leaflet	0.25	445	123	23655	2053	3254	200	366	199	376	203	371	366.498463429625	233.49692685925
Ox_04	2	leaflet	0.25	445	110	23655	2053	2520	114	353	108	363	109	355	338.822222222222	88.2892857142857
Ox_04	5	leaflet	0.25	445	219	23655	2053	1403	181	461	182	472	186	465	457.030648610121	204.532430506058
Ox_04	4	leaflet	0.25	445	213	23655	2053	1290	123	450	119	459	118	453	443.62015503876	100.73023255814
Ox_04	7	smallLeaflet	0.25	445	342	23655	2053	233	160	598	161	599	158	599	596.1330472103	182.832618025751
Ox_04	8	bottomPoint	0.25	445	445	23655	2053	0	NaN	NaN	NaN	NaN	NaN	NaN	165	707
Ox_04	9	TopPoint	0.25	445	NaN	23655	2053	0	NaN	NaN	NaN	NaN	NaN	NaN	151	168
Ox_04	10	midPoint	0.25	445	NaN	23655	2053	0	NaN	NaN	NaN	NaN	NaN	NaN	212	224
Ox_04	11	midPoint	0.25	445	NaN	23655	2053	0	NaN	NaN	NaN	NaN	NaN	NaN	84	230
Ox_04	12	anglePoint	0.25	445	NaN	23655	2053	0	NaN	NaN	NaN	NaN	NaN	NaN	183	259
Ox_04	13	anglePoint	0.25	445	NaN	23655	2053	0	NaN	NaN	NaN	NaN	NaN	NaN	107	184
Ox_04	14	anglePoint	0.25	445	NaN	23655	2053	0	NaN	NaN	NaN	NaN	NaN	NaN	110	265
Ox_04	15	anglePoint	0.25	445	NaN	23655	2053	0	NaN	NaN	NaN	NaN	NaN	NaN	194	181
