1	87	267
1	88	266
1	88	265
1	88	264
1	89	263
1	89	262
1	90	261
1	90	260
1	90	259
1	90	258
1	90	257
1	90	256
1	90	255
1	90	254
1	90	253
1	90	252
1	91	251
1	91	250
1	91	249
1	91	248
1	91	247
1	91	246
1	92	245
1	92	244
1	92	243
1	92	242
1	93	241
1	93	240
1	93	239
1	93	238
1	93	237
1	94	236
1	94	235
1	94	234
1	94	233
1	95	232
1	95	231
1	95	230
1	96	229
1	97	228
1	97	227
1	98	227
1	99	226
1	100	225
1	101	224
1	101	223
1	102	222
1	102	221
1	103	221
1	104	220
1	105	219
1	106	219
1	107	218
1	108	217
1	109	217
1	110	217
1	111	216
1	112	216
1	113	215
1	114	215
1	115	214
1	116	214
1	117	213
1	118	212
1	119	211
1	119	210
1	120	209
1	121	208
1	122	207
1	122	206
1	123	206
1	124	205
1	125	204
1	126	204
1	127	204
1	128	203
1	129	202
1	130	202
1	131	201
1	132	201
1	133	201
1	134	201
1	135	201
1	136	201
1	137	201
1	138	201
1	139	201
1	140	201
1	141	201
1	142	201
1	143	200
1	144	200
1	145	200
1	146	199
1	147	198
1	148	198
1	149	197
1	150	196
1	151	196
1	152	195
1	153	195
1	154	194
1	155	194
1	156	193
1	157	193
1	158	193
1	159	193
1	160	192
1	161	192
1	162	193
1	163	193
1	164	193
1	165	193
1	166	194
1	167	195
1	168	194
1	169	194
1	170	193
1	171	193
1	172	193
1	173	193
1	174	193
1	175	193
1	176	193
1	177	193
1	178	193
1	179	194
1	180	194
1	181	194
1	182	195
1	183	195
1	184	195
1	185	196
1	186	196
1	187	197
1	188	197
1	189	198
1	190	198
1	191	198
1	192	199
1	193	199
1	194	199
1	195	199
1	196	200
1	197	200
1	198	201
1	199	202
1	200	203
1	201	204
1	202	204
1	203	204
1	204	204
1	205	205
1	206	206
1	207	207
1	208	208
1	208	209
1	208	210
1	209	211
1	209	212
1	210	213
1	210	214
1	210	215
1	210	216
1	210	217
1	210	218
1	210	219
1	210	220
1	210	221
1	210	222
1	210	223
1	210	224
1	210	225
1	209	226
1	210	227
1	211	228
1	212	227
1	213	226
1	214	225
1	215	225
1	216	224
1	217	223
1	218	223
1	219	222
1	220	222
1	221	221
1	222	221
1	223	221
1	224	221
1	225	221
1	226	221
1	227	221
1	228	221
1	229	221
1	230	221
1	231	221
1	232	221
1	233	222
1	234	222
1	235	222
1	236	223
1	237	223
1	238	224
1	239	224
1	240	225
1	241	225
1	242	226
1	243	227
1	244	228
1	245	229
1	245	230
1	245	231
1	245	232
1	246	233
1	247	234
1	248	235
1	249	236
1	250	236
1	250	237
1	251	238
1	251	239
1	252	240
1	252	241
1	252	242
1	253	243
1	253	244
1	253	245
1	253	246
1	254	247
1	254	248
1	254	249
1	254	250
1	254	251
1	254	252
1	254	253
1	254	254
1	254	255
1	254	256
1	254	257
1	254	258
1	254	259
1	254	260
1	254	261
1	254	262
1	254	263
1	254	264
1	254	265
1	254	266
1	255	267
1	255	268
1	255	269
1	255	270
1	255	271
1	256	272
1	256	273
1	256	274
1	256	275
1	256	276
1	256	277
1	256	278
1	256	279
1	255	280
1	255	281
1	255	282
1	255	283
1	255	284
1	255	285
1	255	286
1	255	287
1	255	288
1	254	289
1	253	290
1	253	291
1	252	292
1	251	293
1	250	294
1	249	295
1	248	296
1	247	297
1	246	298
1	245	299
1	244	300
1	243	301
1	242	302
1	241	303
1	240	304
1	239	305
1	238	306
1	237	307
1	236	308
1	235	309
1	234	309
1	233	310
1	232	310
1	231	311
1	230	311
1	229	312
1	228	312
1	227	313
1	226	313
1	225	313
1	224	313
1	223	313
1	222	314
1	221	314
