imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Nz_002 copy 4	1	leaflet	0.25	1152	0	523056	7752	312528	169	381	155	382	162	379	336.791634669534	147.383402447141
Nz_002 copy 4	2	leaflet	0.25	1152	204	523056	7752	312528	137	419	135	432	132	424	336.791634669534	147.383402447141
Nz_002 copy 4	3	leaflet	0.25	1152	240	523056	7752	59536	183	419	190	433	190	423	406.876914807847	220.968556839559
Nz_002 copy 4	4	leaflet	0.25	1152	440	523056	7752	35488	140	478	141	490	135	484	473.446798917944	111.723624887286
Nz_002 copy 4	5	leaflet	0.25	1152	464	523056	7752	34496	184	480	187	492	191	483	472.097402597403	213.241187384045
Nz_002 copy 4	7	leaflet	0.25	1152	776	523056	7752	11648	181	560	185	572	188	563	560.398351648352	197.953296703297
Nz_002 copy 4	6	leaflet	0.25	1152	792	523056	7752	8848	142	556	133	569	137	561	552.952983725136	126.650994575045
Nz_002 copy 4	8	bottomPoint	0.25	1152	1152	523056	7752	0	NaN	NaN	NaN	NaN	NaN	NaN	161	664
Nz_002 copy 4	9	TopPoint	0.25	1152	NaN	523056	7752	0	NaN	NaN	NaN	NaN	NaN	NaN	162	254
Nz_002 copy 4	10	midPoint	0.25	1152	NaN	523056	7752	0	NaN	NaN	NaN	NaN	NaN	NaN	239	337
Nz_002 copy 4	11	midPoint	0.25	1152	NaN	523056	7752	0	NaN	NaN	NaN	NaN	NaN	NaN	80	339
Nz_002 copy 4	12	angePoint	0.25	1152	NaN	523056	7752	0	NaN	NaN	NaN	NaN	NaN	NaN	194	372
Nz_002 copy 4	13	angePoint	0.25	1152	NaN	523056	7752	0	NaN	NaN	NaN	NaN	NaN	NaN	100	280
Nz_002 copy 4	14	angePoint	0.25	1152	NaN	523056	7752	0	NaN	NaN	NaN	NaN	NaN	NaN	75	418
Nz_002 copy 4	15	angePoint	0.25	1152	NaN	523056	7752	0	NaN	NaN	NaN	NaN	NaN	NaN	214	283
