imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_08	1	leaflet	0.25	391	0	22702	1847	11363	146	313	134	315	140	313	258.642435976415	133.341635131567
Ox_08	2	leaflet	0.25	391	110	22702	1847	2711	120	402	117	412	116	405	394.37845813353	90.6654371080782
Ox_08	3	leaflet	0.25	391	122	22702	1847	2532	180	407	187	412	185	407	381.212085308057	198.16785150079
Ox_08	4	leaflet	0.25	391	210	22702	1847	961	128	509	124	518	124	512	506.539021852237	108.197710718002
Ox_08	5	leaflet	0.25	391	248	22702	1847	960	193	543	192	552	196	547	543.036458333333	212.085416666667
Ox_08	6	smallLeaflet	0.25	391	326	22702	1847	124	162	634	162	636	165	634	643.16935483871	152.185483870968
Ox_08	7	bottomPoint	0.25	391	391	22702	1847	0	NaN	NaN	NaN	NaN	NaN	NaN	164	702
Ox_08	8	TopPoint	0.25	391	NaN	22702	1847	0	NaN	NaN	NaN	NaN	NaN	NaN	133	199
Ox_08	9	midPoint	0.25	391	NaN	22702	1847	0	NaN	NaN	NaN	NaN	NaN	NaN	199	260
Ox_08	10	midPoint	0.25	391	NaN	22702	1847	0	NaN	NaN	NaN	NaN	NaN	NaN	70	270
Ox_08	11	anglePoint	0.25	391	NaN	22702	1847	0	NaN	NaN	NaN	NaN	NaN	NaN	175	305
Ox_08	12	anglePoint	0.25	391	NaN	22702	1847	0	NaN	NaN	NaN	NaN	NaN	NaN	90	220
Ox_08	13	anglePoint	0.25	391	NaN	22702	1847	0	NaN	NaN	NaN	NaN	NaN	NaN	93	305
Ox_08	14	anglePoint	0.25	391	NaN	22702	1847	0	NaN	NaN	NaN	NaN	NaN	NaN	177	221
