imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_26	1	leaflet	0.25	449	0	19947	1905	7929	148	250	137	248	143	248	196.849035187287	152.618362971371
Ox_26	3	leaflet	0.25	449	108	19947	1905	2992	182	323	185	331	186	326	315.582553475936	215.285093582888
Ox_26	2	leaflet	0.25	449	120	19947	1905	2075	122	336	118	344	118	338	319.452048192771	101.60578313253
Ox_26	5	leaflet	0.25	449	216	19947	1905	1171	178	444	178	451	182	447	444.859094790777	200.322801024765
Ox_26	4	leaflet	0.25	449	247	19947	1905	861	120	481	115	490	116	483	475.816492450639	100.974448315912
Ox_26	7	smallLeaflet	0.25	449	332	19947	1905	143	150	573	151	575	149	574	573.573426573427	162.398601398601
Ox_26	8	bottomPoint	0.25	449	449	19947	1905	0	NaN	NaN	NaN	NaN	NaN	NaN	149	695
Ox_26	9	TopPoint	0.25	449	NaN	19947	1905	0	NaN	NaN	NaN	NaN	NaN	NaN	141	151
Ox_26	10	midPoint	0.25	449	NaN	19947	1905	0	NaN	NaN	NaN	NaN	NaN	NaN	207	197
Ox_26	11	midPoint	0.25	449	NaN	19947	1905	0	NaN	NaN	NaN	NaN	NaN	NaN	96	201
Ox_26	12	anglePoint	0.25	449	NaN	19947	1905	0	NaN	NaN	NaN	NaN	NaN	NaN	176	237
Ox_26	13	anglePoint	0.25	449	NaN	19947	1905	0	NaN	NaN	NaN	NaN	NaN	NaN	111	171
Ox_26	14	anglePoint	0.25	449	NaN	19947	1905	0	NaN	NaN	NaN	NaN	NaN	NaN	113	227
Ox_26	15	anglePoint	0.25	449	NaN	19947	1905	0	NaN	NaN	NaN	NaN	NaN	NaN	182	159
