imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_20	1	leaflet	0.25	401	0	20008	1821	8737	147	280	135	281	141	280	232.105757124871	141.01888520087
Ox_20	2	leaflet	0.25	401	94	20008	1821	2202	120	360	116	368	116	362	347.020890099909	97.2488646684832
Ox_20	3	leaflet	0.25	401	113	20008	1821	2780	179	358	184	364	184	358	332.462589928058	201.294244604317
Ox_20	4	leaflet	0.25	401	191	20008	1821	1040	129	462	130	472	127	467	462.623076923077	110.261538461538
Ox_20	5	leaflet	0.25	401	228	20008	1821	723	200	492	204	503	204	495	491.262793914246	216.778699861687
Ox_20	6	smallLeaflet	0.25	401	320	20008	1821	159	164	594	164	597	167	595	601.660377358491	152.503144654088
Ox_20	7	bottomPoint	0.25	401	401	20008	1821	0	NaN	NaN	NaN	NaN	NaN	NaN	174	678
Ox_20	8	TopPoint	0.25	401	NaN	20008	1821	0	NaN	NaN	NaN	NaN	NaN	NaN	133	183
Ox_20	9	midPoint	0.25	401	NaN	20008	1821	0	NaN	NaN	NaN	NaN	NaN	NaN	201	235
Ox_20	10	midPoint	0.25	401	NaN	20008	1821	0	NaN	NaN	NaN	NaN	NaN	NaN	84	243
Ox_20	11	anglePoint	0.25	401	NaN	20008	1821	0	NaN	NaN	NaN	NaN	NaN	NaN	168	274
Ox_20	12	anglePoint	0.25	401	NaN	20008	1821	0	NaN	NaN	NaN	NaN	NaN	NaN	94	201
Ox_20	13	anglePoint	0.25	401	NaN	20008	1821	0	NaN	NaN	NaN	NaN	NaN	NaN	105	271
Ox_20	14	anglePoint	0.25	401	NaN	20008	1821	0	NaN	NaN	NaN	NaN	NaN	NaN	176	198
