0	163	266
0	161	188
0	212	230
0	116	234
0	192	263
0	128	200
0	137	256
0	190	203
1	116	219
1	117	218
1	117	217
1	117	216
1	118	215
1	118	214
1	119	213
1	119	212
1	120	211
1	121	210
1	121	209
1	122	208
1	122	207
1	123	206
1	123	205
1	124	204
1	125	203
1	126	202
1	127	201
1	128	200
1	129	200
1	130	199
1	131	199
1	132	198
1	133	197
1	134	196
1	135	195
1	136	194
1	137	194
1	138	193
1	139	193
1	140	193
1	141	193
1	142	192
1	143	191
1	144	191
1	145	190
1	146	190
1	147	189
1	148	189
1	149	189
1	150	189
1	151	188
1	152	188
1	153	188
1	154	188
1	155	188
1	156	188
1	157	188
1	158	188
1	159	188
1	160	188
1	161	188
1	162	188
1	163	188
1	164	188
1	165	188
1	166	188
1	167	189
1	168	189
1	169	189
1	170	190
1	171	190
1	172	191
1	173	192
1	174	193
1	175	194
1	176	194
1	177	195
1	178	196
1	179	197
1	180	198
1	181	198
1	182	199
1	183	199
1	184	199
1	185	200
1	186	201
1	187	201
1	188	202
1	189	203
1	190	203
1	191	204
1	192	205
1	193	206
1	193	207
1	193	208
1	194	209
1	195	210
1	196	210
1	197	211
1	198	212
1	199	213
1	200	214
1	201	215
1	202	215
1	203	216
1	204	216
1	205	217
1	206	218
1	207	219
1	207	220
1	208	221
1	209	222
1	210	223
1	211	224
1	211	225
1	212	226
1	212	227
1	212	228
1	212	229
1	212	230
1	212	231
1	212	232
1	212	233
1	212	234
1	212	235
1	212	236
1	212	237
1	212	238
1	211	239
1	211	240
1	211	241
1	211	242
1	210	243
1	210	244
1	210	245
1	209	246
1	209	247
1	209	248
1	209	249
1	208	250
1	207	251
1	207	252
1	206	253
1	206	254
1	205	255
1	204	256
1	203	257
1	203	258
1	202	259
1	201	260
1	200	260
1	199	261
1	198	262
1	197	262
1	196	263
1	195	263
1	194	263
1	193	263
1	192	263
1	191	264
1	190	264
1	189	264
1	188	264
1	187	264
1	186	264
1	185	263
1	184	263
1	183	263
1	182	263
1	181	263
1	180	262
1	179	262
1	178	261
1	177	261
1	176	261
1	175	261
1	174	261
1	173	261
1	172	261
1	171	261
1	170	261
1	169	262
1	168	263
1	168	264
1	168	265
1	167	264
1	166	264
1	165	264
1	164	265
1	163	265
1	162	265
1	161	265
1	160	266
1	159	266
1	158	266
1	157	266
1	157	265
1	157	264
1	156	263
1	155	262
1	154	261
1	153	261
1	152	260
1	151	260
1	150	259
1	149	258
1	148	258
1	147	257
1	146	257
1	145	257
1	144	256
1	143	256
1	142	256
1	141	256
1	140	256
1	139	256
1	138	256
1	137	256
1	136	255
1	135	255
1	134	255
1	133	254
1	132	254
1	131	253
1	130	253
1	129	252
1	128	252
1	127	251
1	126	250
1	125	250
1	124	249
1	123	248
1	122	247
1	122	246
1	121	245
1	120	244
1	120	243
1	119	242
1	119	241
1	118	240
1	118	239
1	117	238
1	117	237
1	117	236
1	117	235
1	116	234
1	116	233
1	116	232
1	116	231
1	116	230
1	116	229
1	116	228
1	116	227
1	116	226
1	116	225
1	116	224
1	116	223
1	116	222
1	116	221
1	116	220
1	116	219
