imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_10	1	leaflet	0.25	395	0	22091	1895	10895	158	287	169	286	163	286	226.667737494263	160.747498852685
Ox_10	2	leaflet	0.25	395	109	22091	1895	2558	136	370	133	380	132	372	353.877638780297	106.725566849101
Ox_10	3	leaflet	0.25	395	123	22091	1895	1925	197	378	200	387	201	381	366.927792207792	222.67012987013
Ox_10	4	leaflet	0.25	395	212	22091	1895	1417	138	482	138	491	135	486	477.810868031052	114.411432604093
Ox_10	5	leaflet	0.25	395	225	22091	1895	1060	202	487	206	498	206	490	483.611320754717	224.717924528302
Ox_10	6	smallLeaflet	0.25	395	304	22091	1895	97	168	584	167	587	170	585	589.639175257732	157.340206185567
Ox_10	7	bottomPoint	0.25	395	395	22091	1895	0	NaN	NaN	NaN	NaN	NaN	NaN	172	676
Ox_10	8	TopPoint	0.25	395	NaN	22091	1895	0	NaN	NaN	NaN	NaN	NaN	NaN	160	170
Ox_10	9	midPoint	0.25	395	NaN	22091	1895	0	NaN	NaN	NaN	NaN	NaN	NaN	226	230
Ox_10	10	midPoint	0.25	395	NaN	22091	1895	0	NaN	NaN	NaN	NaN	NaN	NaN	96	235
Ox_10	11	anglePoint	0.25	395	NaN	22091	1895	0	NaN	NaN	NaN	NaN	NaN	NaN	195	272
Ox_10	12	anglePoint	0.25	395	NaN	22091	1895	0	NaN	NaN	NaN	NaN	NaN	NaN	115	192
Ox_10	13	anglePoint	0.25	395	NaN	22091	1895	0	NaN	NaN	NaN	NaN	NaN	NaN	121	270
Ox_10	14	anglePoint	0.25	395	NaN	22091	1895	0	NaN	NaN	NaN	NaN	NaN	NaN	202	190
