imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_27	1	leaflet	0.25	455	0	24572	2165	9449	165	268	153	264	161	264	210.236956291671	167.742089109959
Ox_27	2	leaflet	0.25	455	136	24572	2165	3436	122	367	117	376	117	369	344.742142025611	94.2101280558789
Ox_27	3	leaflet	0.25	455	123	24572	2165	3277	201	360	209	369	206	363	335.531888922795	227.851998779371
Ox_27	5	leaflet	0.25	455	249	24572	2165	1608	204	483	209	491	209	485	471.782960199005	228.852611940299
Ox_27	4	leaflet	0.25	455	258	24572	2165	1356	122	494	131	489	125	489	468.159292035398	116.384955752212
Ox_27	6	smallLeaflet	0.25	455	363	24572	2165	323	165	621	163	624	168	621	612.928792569659	143.173374613003
Ox_27	7	bottomPoint	0.25	455	455	24572	2165	0	NaN	NaN	NaN	NaN	NaN	NaN	159	717
Ox_27	8	TopPoint	0.25	455	NaN	24572	2165	0	NaN	NaN	NaN	NaN	NaN	NaN	161	161
Ox_27	9	midPoint	0.25	455	NaN	24572	2165	0	NaN	NaN	NaN	NaN	NaN	NaN	225	211
Ox_27	10	midPoint	0.25	455	NaN	24572	2165	0	NaN	NaN	NaN	NaN	NaN	NaN	108	209
Ox_27	11	anglePoint	0.25	455	NaN	24572	2165	0	NaN	NaN	NaN	NaN	NaN	NaN	201	252
Ox_27	12	anglePoint	0.25	455	NaN	24572	2165	0	NaN	NaN	NaN	NaN	NaN	NaN	125	176
Ox_27	13	anglePoint	0.25	455	NaN	24572	2165	0	NaN	NaN	NaN	NaN	NaN	NaN	123	245
Ox_27	14	anglePoint	0.25	455	NaN	24572	2165	0	NaN	NaN	NaN	NaN	NaN	NaN	200	167
