imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_19	1	leaflet	0.25	434	0	22205	2096	7608	152	298	139	297	146	297	250.378943217666	148.984621451104
Ox_19	3	leaflet	0.25	434	74	22205	2096	3489	187	344	192	353	192	346	326.93981083405	218.759529951275
Ox_19	2	leaflet	0.25	434	139	22205	2096	2727	105	413	103	423	101	417	405.115144847818	75.0630729739641
Ox_19	5	leaflet	0.25	434	202	22205	2096	1716	196	460	201	468	201	461	443.219114219114	216.77331002331
Ox_19	4	leaflet	0.25	434	234	22205	2096	964	127	512	123	522	121	514	509.634854771784	106.003112033195
Ox_19	7	leaflet	0.25	434	336	22205	2096	316	198	618	202	629	202	622	620.775316455696	209.993670886076
Ox_19	6	smallLeaflet	0.25	434	353	22205	2096	153	167	642	168	646	171	643	646.901960784314	152.986928104575
Ox_19	8	bottomPoint	0.25	434	434	22205	2096	0	NaN	NaN	NaN	NaN	NaN	NaN	178	727
Ox_19	9	TopPoint	0.25	434	NaN	22205	2096	0	NaN	NaN	NaN	NaN	NaN	NaN	139	209
Ox_19	10	midPoint	0.25	434	NaN	22205	2096	0	NaN	NaN	NaN	NaN	NaN	NaN	202	240
Ox_19	11	midPoint	0.25	434	NaN	22205	2096	0	NaN	NaN	NaN	NaN	NaN	NaN	95	250
Ox_19	12	anglePoint	0.25	434	NaN	22205	2096	0	NaN	NaN	NaN	NaN	NaN	NaN	180	286
Ox_19	13	anglePoint	0.25	434	NaN	22205	2096	0	NaN	NaN	NaN	NaN	NaN	NaN	113	217
Ox_19	14	anglePoint	0.25	434	NaN	22205	2096	0	NaN	NaN	NaN	NaN	NaN	NaN	104	279
Ox_19	15	anglePoint	0.25	434	NaN	22205	2096	0	NaN	NaN	NaN	NaN	NaN	NaN	173	210
