imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_25	1	leaflet	0.25	427	0	21942	1969	8967	163	227	150	226	157	226	174.70525259284	159.676591948255
Ox_25	2	leaflet	0.25	427	111	21942	1969	3190	111	325	111	333	108	329	321.859561128527	78.8426332288401
Ox_25	3	leaflet	0.25	427	124	21942	1969	2779	193	315	184	310	191	310	282.356243252969	197.658150413818
Ox_25	4	leaflet	0.25	427	210	21942	1969	878	137	441	133	433	132	439	440.071753986333	117.381548974943
Ox_25	5	leaflet	0.25	427	228	21942	1969	1146	182	425	190	434	187	428	413.469458987784	198.760907504363
Ox_25	6	smallLeaflet	0.25	427	339	21942	1969	130	155	562	154	560	158	560	567.707692307692	139.946153846154
Ox_25	7	bottomPoint	0.25	427	427	21942	1969	0	NaN	NaN	NaN	NaN	NaN	NaN	160	650
Ox_25	8	TopPoint	0.25	427	NaN	21942	1969	0	NaN	NaN	NaN	NaN	NaN	NaN	156	126
Ox_25	9	midPoint	0.25	427	NaN	21942	1969	0	NaN	NaN	NaN	NaN	NaN	NaN	219	179
Ox_25	10	midPoint	0.25	427	NaN	21942	1969	0	NaN	NaN	NaN	NaN	NaN	NaN	100	182
Ox_25	11	anglePoint	0.25	427	NaN	21942	1969	0	NaN	NaN	NaN	NaN	NaN	NaN	190	217
Ox_25	12	anglePoint	0.25	427	NaN	21942	1969	0	NaN	NaN	NaN	NaN	NaN	NaN	114	141
Ox_25	13	anglePoint	0.25	427	NaN	21942	1969	0	NaN	NaN	NaN	NaN	NaN	NaN	123	209
Ox_25	14	anglePoint	0.25	427	NaN	21942	1969	0	NaN	NaN	NaN	NaN	NaN	NaN	194	136
