imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_11	1	leaflet	0.25	347	0	12744	1487	4872	152	251	143	250	148	249	217.469827586207	153.508825944171
Ox_11	3	leaflet	0.25	347	50	12744	1487	1460	173	289	170	297	175	293	286.045890410959	192.196575342466
Ox_11	2	leaflet	0.25	347	53	12744	1487	1486	128	299	132	308	127	304	301.50067294751	109.302826379542
Ox_11	5	leaflet	0.25	347	144	12744	1487	786	172	384	171	391	175	387	385.650127226463	189.575063613232
Ox_11	4	leaflet	0.25	347	136	12744	1487	629	128	380	129	386	125	383	380.615262321145	113.092209856916
Ox_11	6	smallLeaflet	0.25	347	246	12744	1487	217	145	489	143	493	147	490	490.511520737327	128.714285714286
Ox_11	7	smallLeaflet	0.25	347	264	12744	1487	144	153	506	153	502	150	506	511.993055555556	166.951388888889
Ox_11	8	bottomPoint	0.25	347	347	12744	1487	0	NaN	NaN	NaN	NaN	NaN	NaN	148	592
Ox_11	9	TopPoint	0.25	347	NaN	12744	1487	0	NaN	NaN	NaN	NaN	NaN	NaN	148	182
Ox_11	10	midPoint	0.25	347	NaN	12744	1487	0	NaN	NaN	NaN	NaN	NaN	NaN	195	218
Ox_11	11	midPoint	0.25	347	NaN	12744	1487	0	NaN	NaN	NaN	NaN	NaN	NaN	110	217
Ox_11	12	anglePoint	0.25	347	NaN	12744	1487	0	NaN	NaN	NaN	NaN	NaN	NaN	178	251
Ox_11	13	anglePoint	0.25	347	NaN	12744	1487	0	NaN	NaN	NaN	NaN	NaN	NaN	121	193
Ox_11	14	anglePoint	0.25	347	NaN	12744	1487	0	NaN	NaN	NaN	NaN	NaN	NaN	123	243
Ox_11	15	anglePoint	0.25	347	NaN	12744	1487	0	NaN	NaN	NaN	NaN	NaN	NaN	177	188
