imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_14	1	leaflet	0.25	424	0	22323	1897	10697	158	312	147	309	153	309	256.01981864074	151.479947648874
Ox_14	3	leaflet	0.25	424	122	22323	1897	2833	195	404	198	414	199	407	393.623367454995	226.826685492411
Ox_14	2	leaflet	0.25	424	129	22323	1897	2685	112	421	109	431	108	425	410.243947858473	81.4945996275605
Ox_14	4	leaflet	0.25	424	233	22323	1897	820	125	548	122	538	122	544	545.84756097561	104.539024390244
Ox_14	5	leaflet	0.25	424	231	22323	1897	882	186	522	186	533	190	526	518.196145124717	203.324263038549
Ox_14	6	bottomPoint	0.25	424	424	22323	1897	0	NaN	NaN	NaN	NaN	NaN	NaN	173	731
Ox_14	7	TopPoint	0.25	424	NaN	22323	1897	0	NaN	NaN	NaN	NaN	NaN	NaN	148	203
Ox_14	8	midPoint	0.25	424	NaN	22323	1897	0	NaN	NaN	NaN	NaN	NaN	NaN	216	252
Ox_14	9	midPoint	0.25	424	NaN	22323	1897	0	NaN	NaN	NaN	NaN	NaN	NaN	91	258
Ox_14	10	anglePoint	0.25	424	NaN	22323	1897	0	NaN	NaN	NaN	NaN	NaN	NaN	191	298
Ox_14	11	anglePoint	0.25	424	NaN	22323	1897	0	NaN	NaN	NaN	NaN	NaN	NaN	110	215
Ox_14	12	anglePoint	0.25	424	NaN	22323	1897	0	NaN	NaN	NaN	NaN	NaN	NaN	105	300
Ox_14	13	anglePoint	0.25	424	NaN	22323	1897	0	NaN	NaN	NaN	NaN	NaN	NaN	191	215
