Nz_002 copy 2	519152	0.25	1	leaflet	1180	0	7896	230320	168	348	153	346	161	346	287.0174	165.0921	2	leaflet	1180	280	7896	58608	140	400	137	414	134	406	395.0622	103.715	3	leaflet	1180	252	7896	71296	194	390	193	404	197	397	389.6995	233.5292	5	leaflet	1180	536	7896	38352	195	462	192	475	198	469	463.3438	223.1677	4	leaflet	1180	552	7896	34528	138	471	139	486	135	478	469.1821	111.4791	7	leaflet	1180	868	7896	10816	194	537	199	553	200	542	538.1361	210.3994	6	smallLeaflet	1180	912	7896	11376	165	561	164	568	168	563	552.9944	137.3657	8	bottomPoint	1180	1180	7896	0	NaN	NaN	NaN	NaN	NaN	NaN	171	637	9	TopPoint	1180	NaN	7896	0	NaN	NaN	NaN	NaN	NaN	NaN	157	224	10	midPoint	1180	NaN	7896	0	NaN	NaN	NaN	NaN	NaN	NaN	243	301	11	midPoint	1180	NaN	7896	0	NaN	NaN	NaN	NaN	NaN	NaN	86	308	12	angePoint	1180	NaN	7896	0	NaN	NaN	NaN	NaN	NaN	NaN	192	338	13	angePoint	1180	NaN	7896	0	NaN	NaN	NaN	NaN	NaN	NaN	108	253	14	angePoint	1180	NaN	7896	0	NaN	NaN	NaN	NaN	NaN	NaN	125	337	15	angePoint	1180	NaN	7896	0	NaN	NaN	NaN	NaN	NaN	NaN	216	244																																																											
Nz_002 copy 3	514048	0.25	1	leaflet	1052	0	7904	306896	188	391	172	400	193	396	355.4036	179.2482	2	leaflet	1052	908	7904	108720	134	389	132	403	129	395	409.3394	99.0683	3	leaflet	1052	1080	7904	43072	187	456	193	444	193	452	456.6033	223.8678	5	leaflet	1052	1400	7904	20160	190	529	193	516	193	523	518.9603	216.7643	4	leaflet	1052	1448	7904	19984	139	517	132	532	134	522	509.0641	118.8975	6	smallLeaflet	1052	1096	7904	108720	155	443	154	450	158	445	409.3394	99.0683	7	bottomPoint	1052	1052	7904	0	NaN	NaN	NaN	NaN	NaN	NaN	153	629	8	TopPoint	1052	NaN	7904	0	NaN	NaN	NaN	NaN	NaN	NaN	213	276	9	midPoint	1052	NaN	7904	0	NaN	NaN	NaN	NaN	NaN	NaN	264	375	10	midPoint	1052	NaN	7904	0	NaN	NaN	NaN	NaN	NaN	NaN	104	346	11	angePoint	1052	NaN	7904	0	NaN	NaN	NaN	NaN	NaN	NaN	251	414	12	angePoint	1052	NaN	7904	0	NaN	NaN	NaN	NaN	NaN	NaN	112	275	13	angePoint	1052	NaN	7904	0	NaN	NaN	NaN	NaN	NaN	NaN	154	410	14	angePoint	1052	NaN	7904	0	NaN	NaN	NaN	NaN	NaN	NaN	233	331																																																																									
Nz_002 copy 4	522704	0.25	1	leaflet	1148	0	7824	250992	169	381	155	382	162	380	319.3178	158.3589	2	leaflet	1148	200	7824	61280	137	419	135	432	132	424	408.2175	102.6157	3	leaflet	1148	236	7824	59536	183	419	190	433	190	423	406.8769	220.9686	4	leaflet	1148	436	7824	35488	140	478	141	490	135	484	473.4468	111.7236	5	leaflet	1148	460	7824	34496	184	480	187	492	191	483	472.0974	213.2412	7	leaflet	1148	772	7824	11648	181	560	185	572	188	563	560.3984	197.9533	6	leaflet	1148	788	7824	8848	142	556	133	569	137	561	552.953	126.651	8	bottomPoint	1148	1148	7824	0	NaN	NaN	NaN	NaN	NaN	NaN	161	664	9	TopPoint	1148	NaN	7824	0	NaN	NaN	NaN	NaN	NaN	NaN	162	254	10	midPoint	1148	NaN	7824	0	NaN	NaN	NaN	NaN	NaN	NaN	239	337	11	midPoint	1148	NaN	7824	0	NaN	NaN	NaN	NaN	NaN	NaN	80	339	12	angePoint	1148	NaN	7824	0	NaN	NaN	NaN	NaN	NaN	NaN	196	372	13	angePoint	1148	NaN	7824	0	NaN	NaN	NaN	NaN	NaN	NaN	102	279	14	angePoint	1148	NaN	7824	0	NaN	NaN	NaN	NaN	NaN	NaN	126	373	15	angePoint	1148	NaN	7824	0	NaN	NaN	NaN	NaN	NaN	NaN	216	283																																																											
Nz_003	589920	0.25	1	leaflet	1160	0	8284	258896	151	350	136	350	145	346	281.8439	169.8045	3	leaflet	1160	300	8284	88048	178	405	175	418	181	412	394.7003	218.1401	2	leaflet	1160	300	8284	86768	109	401	107	416	104	407	381.4577	69.4573	5	leaflet	1160	612	8284	52160	171	497	168	485	174	490	484.1472	206.3224	4	leaflet	1160	596	8284	38144	109	482	104	496	102	486	468.8989	82.3444	7	smallLeaflet	1160	892	8284	2032	149	562	150	569	147	564	565.8898	162.2756	8	bottomPoint	1160	1160	8284	0	NaN	NaN	NaN	NaN	NaN	NaN	149	633	9	TopPoint	1160	NaN	8284	0	NaN	NaN	NaN	NaN	NaN	NaN	143	217	10	midPoint	1160	NaN	8284	0	NaN	NaN	NaN	NaN	NaN	NaN	250	276	11	midPoint	1160	NaN	8284	0	NaN	NaN	NaN	NaN	NaN	NaN	94	280	12	angePoint	1160	NaN	8284	0	NaN	NaN	NaN	NaN	NaN	NaN	205	340	13	angePoint	1160	NaN	8284	0	NaN	NaN	NaN	NaN	NaN	NaN	107	240	14	angePoint	1160	NaN	8284	0	NaN	NaN	NaN	NaN	NaN	NaN	109	312	15	angePoint	1160	NaN	8284	0	NaN	NaN	NaN	NaN	NaN	NaN	201	219																																																																									
Nz_003 copy	467280	0.25	1	leaflet	1424	0	8176	306768	178	346	163	362	187	346	362.0967	193.8701	3	leaflet	1424	572	8176	58944	189	413	190	426	193	419	409.0005	224.4001	2	leaflet	1424	596	8176	34512	142	430	148	419	137	424	409.2587	126.8526	4	leaflet	1424	856	8176	30464	138	478	131	493	131	482	468.3955	111.6439	5	leaflet	1424	1200	8176	11040	193	570	194	584	197	576	572.4377	209.5362	6	leaflet	1424	1244	8176	10672	151	576	142	587	145	579	568.8666	137.931	7	bottomPoint	1424	1424	8176	0	NaN	NaN	NaN	NaN	NaN	NaN	163	692	8	TopPoint	1424	NaN	8176	0	NaN	NaN	NaN	NaN	NaN	NaN	194	247	9	midPoint	1424	NaN	8176	0	NaN	NaN	NaN	NaN	NaN	NaN	268	313	10	midPoint	1424	NaN	8176	0	NaN	NaN	NaN	NaN	NaN	NaN	123	301	11	angePoint	1424	NaN	8176	0	NaN	NaN	NaN	NaN	NaN	NaN	245	361	12	angePoint	1424	NaN	8176	0	NaN	NaN	NaN	NaN	NaN	NaN	142	257	13	angePoint	1424	NaN	8176	0	NaN	NaN	NaN	NaN	NaN	NaN	151	342	14	angePoint	1424	NaN	8176	0	NaN	NaN	NaN	NaN	NaN	NaN	233	259																																																																									
Nz_003 copy 2	358656	0.25	1	leaflet	1076	0	6016	200096	159	337	173	337	166	336	281.7911	168.0337	3	leaflet	1076	276	6016	39936	188	387	193	401	195	391	370.0345	214.0084	2	leaflet	1076	264	6016	41264	153	390	145	402	145	392	371.9093	129.8267	4	leaflet	1076	568	6016	25360	142	461	139	474	135	464	452.9842	119.7886	5	smallLeaflet	1076	588	6016	7936	171	475	171	483	168	476	467.6331	193.9294	6	bottomPoint	1076	1076	6016	0	NaN	NaN	NaN	NaN	NaN	NaN	174	601	7	TopPoint	1076	NaN	6016	0	NaN	NaN	NaN	NaN	NaN	NaN	162	224	8	midPoint	1076	NaN	6016	0	NaN	NaN	NaN	NaN	NaN	NaN	241	283	9	midPoint	1076	NaN	6016	0	NaN	NaN	NaN	NaN	NaN	NaN	97	290	10	angePoint	1076	NaN	6016	0	NaN	NaN	NaN	NaN	NaN	NaN	209	330	11	angePoint	1076	NaN	6016	0	NaN	NaN	NaN	NaN	NaN	NaN	119	240	12	angePoint	1076	NaN	6016	0	NaN	NaN	NaN	NaN	NaN	NaN	124	326	13	angePoint	1076	NaN	6016	0	NaN	NaN	NaN	NaN	NaN	NaN	209	242																																																																																							
Nz_003 copy 3	376480	0.25	1	leaflet	1104	0	6740	200352	148	346	136	342	143	343	286.141	147.4755	2	leaflet	1104	316	6740	36432	126	416	124	428	123	420	418.2855	95.5911	3	leaflet	1104	296	6740	30720	162	419	163	406	164	414	402.1318	185.1937	5	leaflet	1104	540	6740	17008	164	472	165	484	166	477	473.0715	183.2512	4	leaflet	1104	576	6740	23616	122	484	123	496	122	489	487.4939	98.9411	7	leaflet	1104	772	6740	8176	169	528	171	540	171	533	533.0391	184.8395	6	leaflet	1104	824	6740	7632	132	552	127	541	129	548	547.5451	115.7568	8	bottomPoint	1104	1104	6740	0	NaN	NaN	NaN	NaN	NaN	NaN	166	615	9	TopPoint	1104	NaN	6740	0	NaN	NaN	NaN	NaN	NaN	NaN	133	229	10	midPoint	1104	NaN	6740	0	NaN	NaN	NaN	NaN	NaN	NaN	220	290	11	midPoint	1104	NaN	6740	0	NaN	NaN	NaN	NaN	NaN	NaN	78	302	12	angePoint	1104	NaN	6740	0	NaN	NaN	NaN	NaN	NaN	NaN	175	333	13	angePoint	1104	NaN	6740	0	NaN	NaN	NaN	NaN	NaN	NaN	96	253	14	angePoint	1104	NaN	6740	0	NaN	NaN	NaN	NaN	NaN	NaN	101	334	15	angePoint	1104	NaN	6740	0	NaN	NaN	NaN	NaN	NaN	NaN	192	242																																																											
Nz_003 copy 4	653440	0.25	1	leaflet	1484	0	9592	290288	166	328	150	330	158	328	262.8149	166.3098	3	leaflet	1484	348	9592	79536	200	399	201	386	209	401	387.4886	232.1698	2	leaflet	1484	316	9592	83072	133	391	129	404	125	394	370.0266	95.4802	4	leaflet	1484	644	9592	44016	128	480	130	493	124	487	482.2348	96.3152	5	leaflet	1484	684	9592	44640	196	495	197	482	202	489	481.2785	230.8814	6	leaflet	1484	1076	9592	17872	125	585	123	601	121	591	588.5694	103.2802	7	leaflet	1484	1128	9592	9520	197	598	200	613	201	605	605.1059	213.1882	8	bottomPoint	1484	1484	9592	0	NaN	NaN	NaN	NaN	NaN	NaN	167	696	9	TopPoint	1484	NaN	9592	0	NaN	NaN	NaN	NaN	NaN	NaN	154	192	10	midPoint	1484	NaN	9592	0	NaN	NaN	NaN	NaN	NaN	NaN	251	265	11	midPoint	1484	NaN	9592	0	NaN	NaN	NaN	NaN	NaN	NaN	77	273	12	angePoint	1484	NaN	9592	0	NaN	NaN	NaN	NaN	NaN	NaN	209	324	13	angePoint	1484	NaN	9592	0	NaN	NaN	NaN	NaN	NaN	NaN	103	217	14	angePoint	1484	NaN	9592	0	NaN	NaN	NaN	NaN	NaN	NaN	113	315	15	angePoint	1484	NaN	9592	0	NaN	NaN	NaN	NaN	NaN	NaN	216	212																																																											
																																																																																																																																																																																																																																																																															
Nz_004 copy	537344	0.25	1	leaflet	1192	0	8312	252512	167	359	180	358	173	358	285.9026	171.828	3	leaflet	1192	268	8312	58464	199	413	204	424	203	416	397.8424	233.7159	2	leaflet	1192	252	8312	59952	160	417	157	429	157	421	404.2749	124.3539	4	leaflet	1192	564	8312	36304	149	491	151	503	148	497	492.5796	119.2124	5	leaflet	1192	552	8312	35024	210	486	209	498	213	491	488.0644	240.6382	6	leaflet	1192	872	8312	13952	146	571	148	583	145	577	575.0057	126.9667	7	leaflet	1192	892	8312	17280	202	587	207	576	206	583	587.2231	226.738	8	bottomPoint	1192	1192	8312	0	NaN	NaN	NaN	NaN	NaN	NaN	177	652	9	TopPoint	1192	NaN	8312	0	NaN	NaN	NaN	NaN	NaN	NaN	171	220	10	midPoint	1192	NaN	8312	0	NaN	NaN	NaN	NaN	NaN	NaN	254	295	11	midPoint	1192	NaN	8312	0	NaN	NaN	NaN	NaN	NaN	NaN	90	300	12	angePoint	1192	NaN	8312	0	NaN	NaN	NaN	NaN	NaN	NaN	210	336	13	angePoint	1192	NaN	8312	0	NaN	NaN	NaN	NaN	NaN	NaN	116	245	14	angePoint	1192	NaN	8312	0	NaN	NaN	NaN	NaN	NaN	NaN	133	338	15	angePoint	1192	NaN	8312	0	NaN	NaN	NaN	NaN	NaN	NaN	229	243																																																											
