imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_16	1	leaflet	0.25	432	0	24789	2050	11028	159	274	146	273	153	273	212.674464998186	155.917482771128
Ox_16	2	leaflet	0.25	432	98	24789	2050	2383	117	359	120	351	115	354	340.67813680235	90.9416701636593
Ox_16	3	leaflet	0.25	432	120	24789	2050	3203	192	352	196	362	197	355	328.556977833281	215.858882297846
Ox_16	4	leaflet	0.25	432	223	24789	2050	1588	115	504	110	495	110	502	509.232997481108	87.3066750629723
Ox_16	5	leaflet	0.25	432	235	24789	2050	1382	195	489	194	499	197	494	491.252532561505	218.448625180897
Ox_16	6	smallLeaflet	0.25	432	344	24789	2050	136	147	614	146	611	150	612	619.727941176471	136.529411764706
Ox_16	7	bottomPoint	0.25	432	432	24789	2050	0	NaN	NaN	NaN	NaN	NaN	NaN	167	703
Ox_16	8	TopPoint	0.25	432	NaN	24789	2050	0	NaN	NaN	NaN	NaN	NaN	NaN	149	161
Ox_16	9	midPoint	0.25	432	NaN	24789	2050	0	NaN	NaN	NaN	NaN	NaN	NaN	221	206
Ox_16	10	midPoint	0.25	432	NaN	24789	2050	0	NaN	NaN	NaN	NaN	NaN	NaN	93	212
Ox_16	11	anglePoint	0.25	432	NaN	24789	2050	0	NaN	NaN	NaN	NaN	NaN	NaN	190	254
Ox_16	12	anglePoint	0.25	432	NaN	24789	2050	0	NaN	NaN	NaN	NaN	NaN	NaN	114	177
Ox_16	13	anglePoint	0.25	432	NaN	24789	2050	0	NaN	NaN	NaN	NaN	NaN	NaN	104	254
Ox_16	14	anglePoint	0.25	432	NaN	24789	2050	0	NaN	NaN	NaN	NaN	NaN	NaN	193	164
