imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_22	1	leaflet	0.25	390	0	19910	1831	9285	171	251	160	251	166	251	197.559073774906	168.700161550889
Ox_22	3	leaflet	0.25	390	100	19910	1831	2415	198	336	196	328	200	332	324.60082815735	226.265424430642
Ox_22	2	leaflet	0.25	390	115	19910	1831	2383	117	339	114	348	114	342	330.469995803609	90.339068401175
Ox_22	4	leaflet	0.25	390	218	19910	1831	1200	115	450	113	460	112	454	445.258333333333	93.8833333333333
Ox_22	5	leaflet	0.25	390	230	19910	1831	1084	186	484	188	476	190	481	484.132841328413	209.59778597786
Ox_22	6	bottomPoint	0.25	390	390	19910	1831	0	NaN	NaN	NaN	NaN	NaN	NaN	151	640
Ox_22	7	TopPoint	0.25	390	NaN	19910	1831	0	NaN	NaN	NaN	NaN	NaN	NaN	170	142
Ox_22	8	midPoint	0.25	390	NaN	19910	1831	0	NaN	NaN	NaN	NaN	NaN	NaN	229	205
Ox_22	9	midPoint	0.25	390	NaN	19910	1831	0	NaN	NaN	NaN	NaN	NaN	NaN	108	199
Ox_22	10	anglePoint	0.25	390	NaN	19910	1831	0	NaN	NaN	NaN	NaN	NaN	NaN	202	238
Ox_22	11	anglePoint	0.25	390	NaN	19910	1831	0	NaN	NaN	NaN	NaN	NaN	NaN	130	167
Ox_22	12	anglePoint	0.25	390	NaN	19910	1831	0	NaN	NaN	NaN	NaN	NaN	NaN	128	238
Ox_22	13	anglePoint	0.25	390	NaN	19910	1831	0	NaN	NaN	NaN	NaN	NaN	NaN	206	160
