imageName	leafletID	Class	ScalingFactor	distBottomTerminal	distanceToTerminalL	LeafArea	LeafPerimeter	Area	splitPoint1X	splitPoint1Y	splitPoint2X	splitPoint2Y	cutpointleafCoordinatesX	cutpointleafCoordinatesY	centerX	centerY
Ox_13	1	leaflet	0.25	395	0	23647	1967	9928	124	293	136	293	130	291	238.500302175665	139.519943593876
Ox_13	3	leaflet	0.25	395	90	23647	1967	3336	164	347	170	354	170	347	322.49670263789	191.862110311751
Ox_13	2	leaflet	0.25	395	110	23647	1967	2674	93	371	88	381	88	374	353.850037397158	69.1802543006732
Ox_13	5	leaflet	0.25	395	189	23647	1967	1311	169	452	172	463	173	456	444.408085430969	190.257055682685
Ox_13	4	leaflet	0.25	395	214	23647	1967	1392	109	474	101	481	104	476	457.61566091954	90.2147988505747
Ox_13	7	smallLeaflet	0.25	395	298	23647	1967	282	144	582	145	583	142	583	584.86524822695	165.631205673759
Ox_13	8	bottomPoint	0.25	395	395	23647	1967	0	NaN	NaN	NaN	NaN	NaN	NaN	147	682
Ox_13	9	TopPoint	0.25	395	NaN	23647	1967	0	NaN	NaN	NaN	NaN	NaN	NaN	125	190
Ox_13	10	midPoint	0.25	395	NaN	23647	1967	0	NaN	NaN	NaN	NaN	NaN	NaN	198	235
Ox_13	11	midPoint	0.25	395	NaN	23647	1967	0	NaN	NaN	NaN	NaN	NaN	NaN	78	243
Ox_13	12	anglePoint	0.25	395	NaN	23647	1967	0	NaN	NaN	NaN	NaN	NaN	NaN	173	284
Ox_13	13	anglePoint	0.25	395	NaN	23647	1967	0	NaN	NaN	NaN	NaN	NaN	NaN	96	207
Ox_13	14	anglePoint	0.25	395	NaN	23647	1967	0	NaN	NaN	NaN	NaN	NaN	NaN	92	273
Ox_13	15	anglePoint	0.25	395	NaN	23647	1967	0	NaN	NaN	NaN	NaN	NaN	NaN	171	193
